id,direction,signals,n_signals,tp,sl,train_return,train_sharpe,train_drawdown,train_trades,train_winrate,score
7db4e1b5,bull,s93|s33|s69|s73,4,0.0750518554,0.0169772135,28.5153,0.0,-15.8548,77,27.2727,0.148315
e1180070,bull,s83|s30|s2|s48,4,0.0716723188,0.0189595059,26.4918,0.0,-17.2873,51,31.3725,0.148223
0e70bd62,bull,s47|s40|s2|s55,4,0.024594852,0.0153993467,4.293,0.0,-7.3547,51,50.9804,0.148049
c5b9b74a,bear,s37|s76|s22|s85|s80,5,0.059997101,0.0171910932,21.0996,0.0,-9.7267,47,34.0426,0.147905
72b795f0,bear,s100|s67|s62|s16|s23,5,0.0282214577,0.0145234887,10.7312,0.0,-14.0672,51,49.0196,0.147782
f696d194,bear,s101|s71|s66|s37,4,0.0644844339,0.008058789,27.3323,0.0,-10.8345,55,23.6364,0.147735
44720b30,bull,s87|s74|s82|s45,4,0.0510603426,0.0151537951,28.7603,0.0,-21.9279,119,32.7731,0.147577
9e4cc2c9,bear,s51|s22|s20|s23,4,0.0491243769,0.0173823872,26.1711,0.0,-11.6737,37,43.2432,0.147551
29eb6a3c,bear,s81|s85|s16|s20,4,0.077607983,0.0187456937,34.0063,0.0,-12.2231,38,31.5789,0.14751
9fb43ef1,bear,s101|s85|s67|s77|s23,5,0.057370394,0.017869534,24.5394,0.0,-17.9259,64,34.375,0.147505
9772ecbd,bear,s28|s23|s25|s13,4,0.0407936361,0.0153306626,16.3701,0.0,-11.872,74,39.1892,0.147432
e86f6994,bull,s48|s73|s1|s84,4,0.0384269376,0.0127045664,15.7591,0.0,-10.8054,54,38.8889,0.147287
95a778ac,bull,s96|s83|s73|s33,4,0.07961927,0.0183327334,31.3174,0.0,-20.1402,73,27.3973,0.147041
82d4cc0e,bull,s35|s48|s73|s91,4,0.0730071825,0.0184940548,26.421,0.0,-15.6429,68,29.4118,0.146991
764f60c3,bear,s16|s71|s37|s28,4,0.0398799601,0.0194937174,18.5605,0.0,-11.0077,40,47.5,0.146975
36754409,bear,s16|s23|s81|s101|s66,5,0.0424130995,0.0179154917,23.7644,0.0,-23.3031,101,40.5941,0.146931
eb6bb0ff,bull,s59|s93|s78,3,0.0730299451,0.0162791678,29.2778,0.0,-17.8875,72,27.7778,0.146782
61638699,bull,s55|s84|s47|s88,4,0.0498886099,0.019441773,19.9731,0.0,-11.9955,44,40.9091,0.146637
b0b2cd69,bear,s23|s97|s18|s19,4,0.0419450872,0.0181222879,23.4383,0.0,-24.4712,88,42.0455,0.146476
1482dcb7,bull,s68|s91|s38|s54,4,0.0354568129,0.0191939757,12.9629,0.0,-14.1611,81,45.679,0.146405
fcdfafba,bear,s18|s20|s23|s85,4,0.0613544063,0.0169756757,24.2352,0.0,-15.5028,72,31.9444,0.146266
44c58d35,bear,s37|s23|s51|s31,4,0.0450177484,0.0185822378,20.5553,0.0,-20.9915,52,42.3077,0.14617
4453b46c,bear,s100|s67|s20|s86|s51,5,0.0229618145,0.0125171567,11.4184,0.0,-16.5193,116,50.0,0.146116
c5081815,bull,s83|s87|s9|s55,4,0.0386401997,0.0139594251,30.1367,0.0,-6.8176,28,53.5714,0.146053
e57960e2,bull,s83|s79|s34|s48|s11,5,0.0586881935,0.0180755577,25.2539,0.0,-18.3309,78,33.3333,0.146023
dace4b63,bear,s100|s51|s86|s29,4,0.0302232888,0.0132839308,12.8943,0.0,-13.4462,69,44.9275,0.146021
a7ee619f,bear,s37|s76|s57|s13,4,0.0322488797,0.0158846556,13.8426,0.0,-16.1123,67,46.2687,0.14584
f2d3ea6a,bull,s47|s55|s68,3,0.0293529402,0.0183454995,6.601,0.0,-10.1929,56,50.0,0.145825
36cbb168,bull,s92|s91|s5|s73,4,0.0704254709,0.0183297244,28.6853,0.0,-20.679,58,31.0345,0.145808
f7a1694a,bear,s66|s29|s86|s51,4,0.0209008533,0.0124534088,4.8329,0.0,-7.9305,47,53.1915,0.145808
d0b119f0,bear,s25|s76|s22|s86|s66,5,0.0255032627,0.0155460768,7.3325,0.0,-11.8121,81,50.6173,0.145746
e318e9c6,bull,s74|s87|s63|s55|s45,5,0.0496961174,0.0178222311,21.3913,0.0,-17.5182,48,39.5833,0.14569
b26a1e60,bear,s31|s100|s13|s81,4,0.0620551089,0.0185529855,26.6961,0.0,-12.9763,41,36.5854,0.145642
ffa20ed9,bull,s38|s74|s83|s7,4,0.0706525613,0.0164166664,35.9786,0.0,-26.7799,117,27.3504,0.145626
19829eb1,bear,s31|s23|s81|s67|s13,5,0.0631618486,0.0186953094,20.0653,0.0,-11.5543,60,33.3333,0.145598
47d55e71,bear,s52|s100|s67|s85|s61,5,0.0417462444,0.0171249751,21.4513,0.0,-20.1191,100,40.0,0.145448
89df00e4,bear,s66|s50|s81|s98|s37,5,0.0688292957,0.0154629209,29.888,0.0,-19.1018,83,27.7108,0.145379
3dac2ac6,bear,s22|s81|s76|s37,4,0.0359076357,0.0091473004,21.5062,0.0,-7.0405,38,42.1053,0.145327
2c6d8fbd,bull,s79|s1|s68|s6,4,0.0281053487,0.0121931241,12.5889,0.0,-11.5679,118,43.2203,0.145313
a1546540,bear,s22|s23|s57|s101,4,0.0762174703,0.0188212202,29.7402,0.0,-20.901,49,30.6122,0.145133
40c37b67,bull,s48|s59|s75,3,0.0432933161,0.015921648,18.4683,0.0,-15.3858,69,39.1304,0.145107
cf68f813,bear,s29|s98|s80|s28|s23,5,0.0457173008,0.0153336232,18.4696,0.0,-14.4551,55,38.1818,0.145059
