id,direction,signals,n_signals,tp,sl,train_return,train_sharpe,train_drawdown,train_trades,train_winrate,score,train_chop_trades,train_chop_trade_share,train_chop_pnl,train_chop_return_pct,train_chop_win_rate,train_chop_avg_trade_return_pct,train_chop_total_trade_return_pct,train_trendy_trades,train_trendy_trade_share,train_trendy_pnl,train_trendy_return_pct,train_trendy_win_rate,train_trendy_avg_trade_return_pct,train_trendy_total_trade_return_pct,train_volatile_trades,train_volatile_trade_share,train_volatile_pnl,train_volatile_return_pct,train_volatile_win_rate,train_volatile_avg_trade_return_pct,train_volatile_total_trade_return_pct
23fbce39,bear,s37|s86,2,0.0219755408,0.0104682976,2.1944,0.0,-2.7793,6,50.0,0.018053,2,0.3333,11107.52,1.1108,50.0,0.5754,1.1507,1,0.1667,21994.76,2.1995,100.0,2.1976,2.1976,3,0.5,743.19,0.0743,33.3333,0.0346,0.1039
b747fc91,bear,s98|s89|s37,3,0.0188561884,0.0090894195,2.4505,0.0,-3.1326,6,50.0,0.018049,2,0.3333,-18059.17,-1.8059,0.0,-0.9089,-1.8179,1,0.1667,18835.64,1.8836,100.0,1.8856,1.8856,3,0.5,27915.37,2.7915,66.6667,0.9541,2.8623
86b170da,bull,s41|s84|s79,3,0.0304246102,0.0080016395,3.4315,0.0,-4.66,8,37.5,0.017959,2,0.25,21871.66,2.1872,50.0,1.1211,2.2423,2,0.25,-16785.58,-1.6786,0.0,-0.8002,-1.6003,4,0.5,46013.16,4.6013,50.0,1.1211,4.4846
d56621c9,bear,s52|s28|s19,3,0.0207434741,0.0090668213,-1.9383,0.0,-5.8854,12,33.3333,0.017902,1,0.0833,-9057.04,-0.9057,0.0,-0.9067,-0.9067,3,0.25,2228.15,0.2228,33.3333,0.087,0.261,8,0.6667,15612.39,1.5612,37.5,0.2112,1.6896
1d106da8,bear,s89|s62|s19,3,0.0187515327,0.0109420803,1.6965,0.0,-2.9844,6,50.0,0.01774,1,0.1667,-10930.42,-1.093,0.0,-1.0942,-1.0942,2,0.3333,7833.86,0.7834,50.0,0.3905,0.7809,3,0.5,25738.62,2.5739,66.6667,0.8854,2.6561
06778c60,bear,s76|s25|s26,3,0.018139992,0.0105217915,1.0296,0.0,-2.9017,6,50.0,0.01745,4,0.6667,-13572.45,-1.3572,25.0,-0.3356,-1.3425,1,0.1667,18016.93,1.8017,100.0,1.814,1.814,1,0.1667,17669.34,1.7669,100.0,1.814,1.814
abea27aa,bear,s57|s50|s81|s90|s18,5,0.0216164411,0.0090382579,1.3993,0.0,-4.0505,7,42.8571,0.017082,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.4286,3517.43,0.3517,33.3333,0.118,0.354,4,0.5714,24274.16,2.4274,50.0,0.6289,2.5156
e418e898,bear,s100|s86|s20|s50,4,0.0190876674,0.0086929376,0.7873,0.0,-3.6374,7,42.8571,0.016913,3,0.4286,28921.62,2.8922,66.6667,0.9827,2.9482,0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.5714,-7202.7,-0.7203,25.0,-0.1748,-0.6991
206dbc64,bull,s79|s38|s91,3,0.0281011456,0.0107665843,1.3098,0.0,-4.5409,8,37.5,0.016659,1,0.125,28071.7,2.8072,100.0,2.8101,2.8101,2,0.25,-22216.28,-2.2216,0.0,-1.0767,-2.1533,5,0.625,23701.16,2.3701,40.0,0.4781,2.3903
65e64216,bull,s88|s39|s79,3,0.0204613529,0.0097732523,0.7506,0.0,-4.253,7,42.8571,0.016634,1,0.1429,20440.71,2.0441,100.0,2.0461,2.0461,2,0.2857,-20024.91,-2.0025,0.0,-0.9773,-1.9547,4,0.5714,21386.73,2.1387,50.0,0.5344,2.1376
853c6ea9,bear,s86|s56|s50,3,0.0199288176,0.0095603112,0.1966,0.0,-3.8408,7,42.8571,0.016497,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.2857,10140.92,1.0141,50.0,0.5184,1.0369,5,0.7143,10527.84,1.0528,40.0,0.2235,1.1177
b1256ba0,bear,s61|s28|s31,3,0.0184157415,0.0110483544,0.3632,0.0,-4.1211,7,42.8571,0.016473,1,0.1429,-11036.66,-1.1037,0.0,-1.1048,-1.1048,2,0.2857,7140.66,0.7141,50.0,0.3684,0.7367,4,0.5714,13950.3,1.395,50.0,0.3684,1.4735
bffaea9a,bear,s18|s28|s51,3,0.0192138629,0.0081671934,-3.3632,0.0,-8.0697,18,27.7778,0.016442,5,0.2778,-40167.52,-4.0168,0.0,-0.8167,-4.0836,5,0.2778,13142.81,1.3143,40.0,0.2785,1.3926,8,0.4444,15240.16,1.524,37.5,0.2101,1.6806
2379656a,bear,s71|s101|s57|s90|s20,5,0.0202386447,0.0109187821,-0.2622,0.0,-3.8684,7,42.8571,0.016228,1,0.1429,-10906.91,-1.0907,0.0,-1.0919,-1.0919,2,0.2857,9132.8,0.9133,50.0,0.466,0.932,4,0.5714,17738.88,1.7739,50.0,0.466,1.864
2ab754c5,bear,s89|s25|s76,3,0.0195737865,0.0109146379,-0.3061,0.0,-4.031,7,42.8571,0.016136,2,0.2857,-21573.74,-2.1574,0.0,-1.0915,-2.1829,2,0.2857,8459.19,0.8459,50.0,0.433,0.8659,3,0.4286,27128.9,2.7129,66.6667,0.9411,2.8233
d284a214,bear,s62|s89|s72,3,0.0211319631,0.0122205513,-0.3766,0.0,-4.0434,7,42.8571,0.016091,1,0.1429,-12207.95,-1.2208,0.0,-1.2221,-1.2221,2,0.2857,8670.05,0.867,50.0,0.4456,0.8911,4,0.5714,16820.1,1.682,50.0,0.4456,1.7823
f48f53c2,bear,s61|s31|s52,3,0.0182994059,0.008506338,-3.4597,0.0,-5.6933,13,30.7692,0.015961,2,0.1538,-16734.87,-1.6735,0.0,-0.8506,-1.7013,3,0.2308,844.24,0.0844,33.3333,0.0429,0.1287,8,0.6154,11292.8,1.1293,37.5,0.1546,1.2367
bb010da8,bull,s82|s68|s3,3,0.0310374588,0.0195113552,-0.1122,0.0,-4.9228,7,42.8571,0.01587,1,0.1429,31003.72,3.1004,100.0,3.1037,3.1037,2,0.2857,-39950.51,-3.9951,0.0,-1.9511,-3.9023,4,0.5714,22122.44,2.2122,50.0,0.5763,2.3052
