,time,open,high,low,close,volume
349,1775666640000,2216.19,2216.61,2215.81,2216.22,547.78
350,1775666700000,2216.22,2217.34,2215.45,2216.21,237.0
351,1775666760000,2216.21,2217.24,2214.36,2215.36,743.93
352,1775666820000,2215.36,2216.0,2215.16,2216.0,666.58
353,1775666880000,2216.0,2218.85,2215.48,2218.66,714.47
354,1775666940000,2218.66,2220.92,2217.91,2219.35,1561.23
355,1775667000000,2219.35,2220.18,2218.05,2218.3,1167.44
356,1775667060000,2218.3,2219.69,2217.96,2218.12,1299.38
357,1775667120000,2218.12,2218.5,2217.0,2217.91,1062.02
358,1775667180000,2217.91,2218.98,2217.59,2218.01,1208.69
359,1775667240000,2218.01,2219.53,2217.0,2219.41,1171.08
360,1775667300000,2219.41,2224.64,2219.37,2222.88,2527.18
361,1775667360000,2222.88,2223.41,2221.21,2222.05,1309.88
362,1775667420000,2222.05,2223.29,2221.5,2222.81,767.06
363,1775667480000,2222.81,2222.97,2220.6,2220.97,753.54
364,1775667540000,2220.97,2221.07,2219.68,2219.9,370.17
365,1775667600000,2219.9,2221.34,2219.85,2220.23,527.91
366,1775667660000,2220.23,2221.32,2219.63,2221.29,981.22
367,1775667720000,2221.29,2223.75,2220.52,2223.02,478.61
368,1775667780000,2223.02,2223.75,2222.22,2222.45,722.22
369,1775667840000,2222.45,2222.5,2220.06,2220.6,1360.6
370,1775667900000,2220.6,2221.39,2219.31,2219.55,383.41
371,1775667960000,2219.55,2221.45,2219.55,2219.77,649.89
372,1775668020000,2219.77,2220.56,2219.3,2220.3,372.53
373,1775668080000,2220.3,2221.36,2219.84,2220.47,149.55
374,1775668140000,2220.47,2221.3,2219.81,2221.26,216.68
375,1775668200000,2221.26,2222.34,2220.25,2222.0,282.91
376,1775668260000,2222.0,2225.98,2222.0,2224.53,1717.95
377,1775668320000,2224.53,2226.02,2224.15,2224.22,1202.58
378,1775668380000,2224.22,2224.99,2224.0,2224.05,274.19
379,1775668440000,2224.05,2225.4,2223.96,2224.54,340.47
380,1775668500000,2224.54,2224.8,2223.55,2223.55,265.42
381,1775668560000,2223.55,2224.29,2223.02,2224.22,231.8
382,1775668620000,2224.22,2224.22,2221.77,2222.84,286.86
383,1775668680000,2222.84,2223.97,2222.11,2222.74,315.73
384,1775668740000,2222.74,2223.59,2222.35,2223.15,362.79
385,1775668800000,2223.15,2223.68,2222.21,2222.5,234.82
386,1775668860000,2222.5,2223.62,2222.4,2222.52,211.02
387,1775668920000,2222.52,2222.52,2218.95,2221.75,943.51
388,1775668980000,2221.75,2222.44,2218.51,2219.4,951.44
389,1775669040000,2219.4,2220.03,2216.75,2217.36,644.56
390,1775669100000,2217.36,2218.0,2216.02,2216.09,1170.85
391,1775669160000,2216.09,2216.17,2214.01,2214.67,1301.84
392,1775669220000,2214.67,2215.58,2211.75,2213.15,2831.91
393,1775669280000,2213.15,2215.94,2212.95,2215.93,918.06
394,1775669340000,2215.93,2219.31,2215.93,2218.44,1655.61
395,1775669400000,2218.44,2221.68,2218.43,2220.08,662.41
396,1775669460000,2220.08,2222.56,2219.87,2221.66,697.45
397,1775669520000,2221.66,2222.4,2219.54,2219.7,528.42
398,1775669580000,2219.7,2220.34,2218.76,2218.89,514.74
399,1775669640000,2218.89,2222.99,2218.67,2222.8,1491.81
400,1775669700000,2222.8,2223.0,2221.75,2222.23,391.37
401,1775669760000,2222.23,2238.52,2221.9,2234.17,16992.25
402,1775669820000,2234.17,2234.17,2228.01,2230.75,2674.24
403,1775669880000,2230.75,2230.8,2229.25,2229.59,912.87
404,1775669940000,2229.59,2231.45,2229.47,2230.83,1549.49
405,1775670000000,2230.83,2232.0,2230.66,2231.79,543.74
406,1775670060000,2231.79,2231.79,2228.05,2229.26,1762.4
407,1775670120000,2229.26,2230.75,2228.68,2230.75,492.01
408,1775670180000,2230.75,2232.48,2230.44,2231.1,752.09
409,1775670240000,2231.1,2233.86,2230.41,2233.18,2795.37
410,1775670300000,2233.18,2234.0,2231.9,2232.18,731.86
411,1775670360000,2232.18,2233.05,2231.09,2231.74,494.38
412,1775670420000,2231.74,2232.15,2230.96,2231.99,681.26
413,1775670480000,2231.99,2232.83,2231.17,2232.83,220.25
414,1775670540000,2232.83,2234.17,2232.28,2232.39,214.08
415,1775670600000,2232.39,2233.05,2231.35,2231.7,481.41
416,1775670660000,2231.7,2231.7,2229.9,2231.34,292.06
417,1775670720000,2231.34,2231.35,2229.75,2229.95,166.46
418,1775670780000,2229.95,2231.67,2229.83,2231.1,179.22
419,1775670840000,2231.1,2231.4,2229.13,2229.29,534.91
420,1775670900000,2229.29,2230.3,2229.2,2229.73,182.5
421,1775670960000,2229.73,2230.71,2229.21,2230.66,644.86
422,1775671020000,2230.66,2231.74,2230.33,2230.8,900.21
423,1775671080000,2230.8,2230.99,2229.91,2230.87,339.13
424,1775671140000,2230.87,2230.99,2230.58,2230.7,365.84
425,1775671200000,2230.7,2231.0,2227.05,2228.57,1394.5
426,1775671260000,2228.57,2230.0,2227.7,2228.56,673.01
427,1775671320000,2228.56,2229.8,2227.46,2227.92,319.43
428,1775671380000,2227.92,2228.25,2226.85,2227.85,225.99
429,1775671440000,2227.85,2228.34,2226.47,2227.95,225.52
430,1775671500000,2227.95,2229.07,2227.0,2228.57,265.7
431,1775671560000,2228.57,2229.83,2227.91,2228.03,164.37
432,1775671620000,2228.03,2229.47,2228.03,2229.25,148.44
433,1775671680000,2229.25,2232.0,2229.25,2230.48,2152.99
434,1775671740000,2230.48,2230.5,2227.85,2227.85,439.27
435,1775671800000,2227.85,2228.39,2225.49,2226.15,607.95
436,1775671860000,2226.15,2226.41,2224.91,2225.65,288.96
437,1775671920000,2225.65,2226.21,2223.48,2224.24,579.36
438,1775671980000,2224.24,2226.23,2223.69,2225.78,182.06
439,1775672040000,2225.78,2226.65,2225.78,2226.46,169.61
440,1775672100000,2226.46,2227.01,2225.25,2226.61,579.61
441,1775672160000,2226.61,2227.84,2226.3,2226.99,160.58
442,1775672220000,2226.99,2227.15,2223.65,2224.2,1249.52
443,1775672280000,2224.2,2224.3,2216.05,2220.61,8742.78
444,1775672340000,2220.61,2221.1,2213.2,2215.55,4626.76
445,1775672400000,2215.55,2218.7,2213.64,2214.16,1759.18
446,1775672460000,2214.16,2216.84,2213.06,2214.93,2925.47
447,1775672520000,2214.93,2217.16,2214.39,2215.46,780.94
448,1775672580000,2215.46,2217.0,2212.1,2212.38,7013.39
449,1775672640000,2212.38,2215.17,2212.38,2214.1,2393.69
450,1775672700000,2214.1,2214.67,2210.59,2211.53,1520.97
451,1775672760000,2211.53,2214.36,2211.26,2214.36,900.18
452,1775672820000,2214.36,2214.99,2213.43,2213.56,321.45
453,1775672880000,2213.56,2214.39,2211.31,2212.61,709.82
454,1775672940000,2212.61,2213.75,2211.85,2212.25,493.91
455,1775673000000,2212.25,2214.22,2212.25,2213.61,613.06
456,1775673060000,2213.61,2216.97,2213.61,2216.4,1627.73
457,1775673120000,2216.4,2217.19,2215.18,2216.14,289.4
458,1775673180000,2216.14,2216.29,2214.63,2215.29,392.87
459,1775673240000,2215.29,2218.4,2214.41,2218.21,690.11
460,1775673300000,2218.21,2219.08,2216.61,2216.61,1262.66
461,1775673360000,2216.61,2216.9,2214.15,2214.35,994.72
462,1775673420000,2214.35,2215.85,2213.31,2215.79,254.37
463,1775673480000,2215.79,2216.18,2214.53,2215.16,231.97
464,1775673540000,2215.16,2215.16,2212.68,2212.68,539.39
465,1775673600000,2212.68,2212.8,2210.67,2211.0,671.85
466,1775673660000,2211.0,2211.35,2207.91,2209.13,3123.57
467,1775673720000,2209.13,2211.65,2208.65,2210.34,1633.81
468,1775673780000,2210.34,2211.0,2205.83,2207.95,3395.28
469,1775673840000,2207.95,2208.24,2206.24,2207.04,1716.16
470,1775673900000,2207.04,2208.05,2205.42,2208.05,5554.33
471,1775673960000,2208.05,2209.45,2207.36,2208.17,877.2
472,1775674020000,2208.17,2209.61,2207.45,2208.47,668.37
473,1775674080000,2208.47,2208.87,2207.81,2208.5,658.31
474,1775674140000,2208.5,2208.5,2206.0,2207.15,1440.84
475,1775674200000,2207.15,2207.16,2203.38,2205.98,3006.38
476,1775674260000,2205.98,2206.15,2204.87,2205.24,1544.72
477,1775674320000,2205.24,2206.68,2203.96,2204.55,2306.26
478,1775674380000,2204.55,2205.44,2203.68,2204.56,1256.87
479,1775674440000,2204.56,2205.24,2202.3,2202.91,2597.23
480,1775674500000,2202.91,2203.46,2198.35,2200.31,7211.45
481,1775674560000,2200.31,2200.68,2198.41,2200.68,1886.15
482,1775674620000,2200.68,2202.93,2200.28,2202.18,2681.84
483,1775674680000,2202.18,2203.11,2201.52,2202.38,807.98
484,1775674740000,2202.38,2202.38,2199.77,2200.47,398.73
485,1775674800000,2200.47,2200.49,2197.25,2198.23,1938.94
486,1775674860000,2198.23,2200.6,2196.58,2196.82,4492.15
487,1775674920000,2196.82,2200.0,2196.82,2198.71,1215.08
488,1775674980000,2198.71,2199.92,2198.7,2199.55,320.08
489,1775675040000,2199.55,2199.57,2198.18,2199.42,163.0
490,1775675100000,2199.42,2200.46,2199.0,2199.51,926.4
491,1775675160000,2199.51,2200.95,2198.21,2200.95,858.52
492,1775675220000,2200.95,2203.78,2200.78,2203.41,1734.5
493,1775675280000,2203.41,2203.94,2202.76,2202.93,1529.51
494,1775675340000,2202.93,2202.93,2200.81,2201.69,474.1
495,1775675400000,2201.69,2205.45,2201.69,2203.9,1633.21
496,1775675460000,2203.9,2205.94,2203.83,2205.45,1196.65
497,1775675520000,2205.45,2205.46,2204.32,2205.0,525.42
498,1775675580000,2205.0,2205.0,2204.11,2204.55,210.54
499,1775675640000,2204.55,2204.62,2203.62,2204.62,678.76
500,1775675700000,2204.62,2205.34,2204.1,2204.94,437.03
501,1775675760000,2204.94,2205.25,2204.14,2204.98,265.39
502,1775675820000,2204.98,2204.98,2201.54,2202.76,672.41
503,1775675880000,2202.76,2203.14,2201.36,2201.85,282.42
504,1775675940000,2201.85,2203.45,2201.61,2203.24,415.42
505,1775676000000,2203.24,2204.3,2201.46,2203.53,182.14
506,1775676060000,2203.53,2204.25,2202.72,2203.03,334.33
507,1775676120000,2203.03,2203.17,2199.5,2199.51,381.81
508,1775676180000,2199.51,2201.84,2198.49,2201.59,570.57
509,1775676240000,2201.59,2203.07,2201.12,2202.34,435.3
510,1775676300000,2202.34,2204.6,2202.34,2203.56,143.0
511,1775676360000,2203.56,2203.56,2201.81,2201.81,242.6
512,1775676420000,2201.81,2201.81,2199.6,2199.95,422.03
513,1775676480000,2199.95,2200.39,2199.49,2200.39,273.97
514,1775676540000,2200.39,2200.39,2198.48,2198.5,643.72
515,1775676600000,2198.5,2200.09,2196.52,2199.59,1127.63
516,1775676660000,2199.59,2201.12,2199.59,2200.36,597.54
517,1775676720000,2200.36,2203.0,2200.0,2202.34,412.51
518,1775676780000,2202.34,2202.34,2200.17,2200.44,206.67
519,1775676840000,2200.44,2201.44,2199.76,2201.06,228.06
520,1775676900000,2201.06,2202.92,2200.04,2201.45,850.94
521,1775676960000,2201.45,2205.77,2201.17,2205.64,644.35
522,1775677020000,2205.64,2206.68,2204.96,2205.41,1117.65
523,1775677080000,2205.41,2207.59,2204.29,2205.36,1220.17
524,1775677140000,2205.36,2208.69,2205.12,2206.5,3779.73
525,1775677200000,2206.5,2206.81,2204.69,2205.06,685.87
526,1775677260000,2205.06,2205.06,2201.01,2201.06,506.02
527,1775677320000,2201.06,2202.91,2201.01,2202.91,171.64
528,1775677380000,2202.91,2204.3,2202.86,2204.3,2183.49
529,1775677440000,2204.3,2205.59,2204.29,2205.27,252.61
530,1775677500000,2205.27,2206.12,2204.7,2205.58,450.46
531,1775677560000,2205.58,2206.15,2204.79,2205.21,346.59
532,1775677620000,2205.21,2205.8,2204.98,2205.8,141.37
533,1775677680000,2205.8,2207.09,2205.46,2205.5,967.74
534,1775677740000,2205.5,2206.98,2205.41,2205.56,1980.88
535,1775677800000,2205.56,2207.18,2205.54,2206.5,1203.95
