id,direction,signals,n_signals,tp,sl,train_return,train_sharpe,train_drawdown,train_trades,train_winrate,score,test_return,test_sharpe,test_drawdown,test_trades,test_winrate,test_score
bd6db5ca,bear,s62|s25|s18|s67|s100,5,0.0334579683,0.0160917694,9.5194,0.0,-11.099,34,47.0588,0.099251,-13.2157,0.0,-14.6462,7,0.0,-0.013552
96ed0204,bear,s23|s99|s31|s62|s19,5,0.0275533581,0.0180978503,3.567,0.0,-9.8492,35,51.4286,0.097304,-13.0182,0.0,-14.931,6,0.0,-0.011624
28b08db8,bear,s66|s76|s80|s89|s17,5,0.0273822461,0.0181027611,12.8154,0.0,-5.057,21,61.9048,0.093158,-10.8444,0.0,-12.26,5,0.0,-0.008016
c011f6fd,bear,s51|s99|s29|s72,4,0.0440171871,0.0108727255,21.6307,0.0,-5.8475,24,41.6667,0.093111,-8.991,0.0,-10.1643,6,0.0,-0.007975
3904ebb7,bear,s51|s86|s80|s62,4,0.029011084,0.0180560248,20.3405,0.0,-6.9413,17,70.5882,0.092583,-10.6512,0.0,-11.2401,5,0.0,-0.007633
e26cecd3,bear,s81|s67|s72|s86|s29,5,0.0260675728,0.0158700776,-0.9791,0.0,-12.0656,46,47.8261,0.095096,-11.5691,0.0,-13.5632,6,0.0,-0.010436
5283cab5,bear,s56|s16|s81|s99,4,0.0363998501,0.0179360867,14.008,0.0,-12.1163,28,50.0,0.095023,-12.1749,0.0,-13.7968,6,0.0,-0.010811
36248c3a,bear,s86|s18|s62|s100,4,0.0329525567,0.0132281865,11.8582,0.0,-6.5853,28,46.4286,0.093499,-10.4993,0.0,-11.9636,6,0.0,-0.009347
fcf8d442,bear,s17|s28|s86|s76|s19,5,0.0277860728,0.0088784581,5.3207,0.0,-7.3734,41,39.0244,0.095313,-9.6018,0.0,-10.7925,8,0.0,-0.011326
319c6d83,bear,s18|s71|s67|s16|s81,5,0.0203990381,0.0100484957,-0.5622,0.0,-13.065,58,46.5517,0.098211,-12.7353,0.0,-14.6574,14,14.2857,-0.014576
94e069d0,bear,s99|s76|s31|s18,4,0.0320857673,0.0187328902,8.3285,0.0,-8.387,29,51.7241,0.094729,-12.4183,0.0,-14.5174,6,0.0,-0.011187
ff8c37aa,bear,s31|s18|s29|s86|s76,5,0.0316709356,0.014530241,0.9326,0.0,-8.9777,45,42.2222,0.093118,-10.7818,0.0,-12.6547,6,0.0,-0.009731
fdce0460,bear,s29|s52|s81|s99,4,0.0320613937,0.018470062,3.9005,0.0,-11.551,38,47.3684,0.093521,-11.0917,0.0,-14.3164,6,0.0,-0.010478
d8414868,bear,s66|s62|s16,3,0.0318389734,0.012537572,6.8792,0.0,-12.6331,41,41.4634,0.093486,-11.1039,0.0,-13.0406,10,10.0,-0.010707
ba505d5d,bear,s29|s28|s77|s18,4,0.033762295,0.012415637,6.1025,0.0,-8.9695,43,39.5349,0.099851,-12.2454,0.0,-15.3087,9,0.0,-0.017083
ed79a83b,bear,s86|s101|s76|s62,4,0.0287883358,0.0161551452,9.6228,0.0,-7.4183,26,53.8462,0.092443,-11.2061,0.0,-12.3115,6,0.0,-0.009811
ac9ba479,bear,s19|s16|s76|s62,4,0.0293528317,0.0100381383,4.6831,0.0,-9.8915,44,38.6364,0.092371,-9.8029,0.0,-10.9258,7,0.0,-0.010078
15635ba0,bear,s28|s99|s72|s50|s31,5,0.0332922978,0.0135246388,4.5087,0.0,-9.5927,42,40.4762,0.092976,-11.552,0.0,-13.8954,7,0.0,-0.012305
50039263,bear,s23|s25|s90|s18,4,0.0313303764,0.0152086936,10.1293,0.0,-8.0172,28,50.0,0.093221,-13.4442,0.0,-13.4442,10,10.0,-0.012822
bc71376b,bear,s49|s17|s62|s18|s31,5,0.032108631,0.016705212,6.7675,0.0,-9.7845,34,47.0588,0.094447,-13.6004,0.0,-15.6906,7,0.0,-0.014206
46e109ea,bear,s86|s98|s19,3,0.0308870106,0.0093296256,3.8624,0.0,-8.0694,47,36.1702,0.093767,-10.9293,0.0,-12.0381,9,0.0,-0.01437
6e700eb3,bear,s16|s81|s26,3,0.0227945694,0.0103957149,2.0212,0.0,-10.8546,42,45.2381,0.093438,-12.6038,0.0,-13.405,12,8.3333,-0.015751
3cc0db7f,bear,s49|s62|s90|s19|s86,5,0.0320298309,0.0086443055,11.7151,0.0,-7.325,32,40.625,0.093927,-11.5815,0.0,-12.6822,10,0.0,-0.016875
98793825,bear,s86|s23|s52|s17,4,0.0286902786,0.008546896,8.3057,0.0,-8.3064,38,39.4737,0.096311,-12.5375,0.0,-13.6895,11,0.0,-0.020068
45af7096,bear,s51|s31|s23|s18|s86,5,0.0319301628,0.0120571336,4.4832,0.0,-6.9319,40,40.0,0.09371,-13.4904,0.0,-15.3317,9,0.0,-0.017992
